last_name, first_name,player_id,year,xwobacon,oz_swing_percent,whiff_percent,swing_percent,class1,class2
Arcia, Oswaldo,542455,2016,0.417,36.1,36,49.7,16,B
Alfaro, Jorge,595751,2020,0.417,44.3,41.7,60.2,16,B
Chapman, Matt,656305,2019,0.416,22.7,23.7,42,2,B
Upton Jr., B.J.,425834,2015,0.416,23.2,32.1,49.4,4,B
Taylor, Chris,621035,2018,0.416,23.7,31.4,47.6,4,B
Longoria, Evan,446334,2022,0.416,26.1,29.4,44.4,8,B
Turner, Trea,607208,2021,0.416,26.4,23,49.2,6,B
Haniger, Mitch,571745,2022,0.416,26.4,29.6,45.5,8,B
Freese, David,501896,2016,0.416,27.2,27.8,44.4,7,B
Rasmus, Colby,458675,2015,0.416,27.5,31.8,46.3,8,B
Candelario, Jeimer,600869,2021,0.416,29.2,23.4,47.6,10,B
Longoria, Evan,446334,2019,0.416,30.1,25.7,46.8,11,B
Laureano, Ramon,657656,2021,0.416,30.4,27,48.4,11,B
Contreras, Willson,575929,2020,0.416,31.3,33.6,47.9,12,B
Cespedes, Yoenis,493316,2017,0.416,32.7,21,48.9,14,C
Mazara, Nomar,608577,2019,0.416,35.6,27.2,50.7,15,C
Gonzalez, Carlos,471865,2015,0.416,36.7,30.5,53.7,16,B
Henderson, Gunnar,683002,2022,0.415,17.9,26.6,41.2,3,B
Goldschmidt, Paul,502671,2016,0.415,20.8,22.9,38.4,2,B
Taylor, Chris,621035,2021,0.415,20.8,32.7,45.6,4,B
Winker, Jesse,608385,2017,0.392,16.1,17.8,42.7,1,E
Correa, Carlos,621043,2021,0.415,24.1,20.9,42.1,6,B
Upton, Justin,457708,2021,0.415,24.5,31.4,45.1,8,B
Yelich, Christian,592885,2015,0.415,24.6,22.1,43.2,6,B
Duda, Lucas,446263,2016,0.415,25.3,22,41,6,B
Myers, Wil,571976,2017,0.415,25.3,25.8,44.2,7,B
Moreland, Mitch,519048,2019,0.415,25.4,28,49,7,B
Soler, Jorge,624585,2022,0.415,25.8,31.5,46,8,B
Turner, Trea,607208,2020,0.415,27.2,19.6,46.9,5,D
Bote, David,623520,2022,0.415,28,33.5,44.7,8,B
Turner, Justin,457759,2018,0.391,21.5,13.2,43.4,9,D
Chavis, Michael,656308,2019,0.415,32.5,38.4,51.6,16,B
Trumbo, Mark,444432,2018,0.415,33.4,29.5,49.7,16,B
Bichette, Bo,666182,2019,0.415,36.7,24.5,53.3,14,C
Sandoval, Pablo,467055,2019,0.415,38.4,26.5,54.7,15,C
Nieuwenhuis, Kirk,543590,2016,0.414,21,36.9,41.7,4,B
McCutchen, Andrew,457705,2020,0.414,21.4,22,40.6,2,B
Hampson, Garrett,641658,2020,0.414,21.8,29,43.3,4,B
Teixeira, Mark,407893,2015,0.414,22.4,22.4,42.8,2,B
Kang, Jung Ho,628356,2016,0.414,22.5,23.7,40.7,2,B
Cabrera, Miguel,408234,2018,0.414,23.1,23.5,45.2,2,B
Davis, J.D.,605204,2020,0.414,23.2,29.3,44.9,4,B
Goodwin, Brian,571718,2017,0.414,23.5,25.4,41.4,3,B
Gordon, Alex,460086,2016,0.414,23.9,29.4,43.5,4,B
Alvarez, Pedro,476883,2018,0.414,24.9,38.3,41.3,8,B
Puig, Yasiel,624577,2018,0.414,27.2,24.3,47.9,6,B
Van Slyke, Scott,475100,2016,0.414,28.1,25.1,47.6,11,B
Adames, Willy,642715,2022,0.414,29.8,28.2,49.6,11,B
Johnson, Chris,453400,2016,0.414,31.6,29.4,48.1,12,B
Gonzalez, Adrian,408236,2015,0.414,32.3,21.6,49.7,10,B
Schebler, Scott,594988,2018,0.414,32.3,31.1,54.8,12,B
Moreland, Mitch,519048,2016,0.414,32.4,28.5,48.6,15,C
Williams, Nick,608384,2019,0.414,37.3,28.6,53,15,C
Muncy, Max,571970,2020,0.413,15.9,26.8,36.6,3,B
Carpenter, Matt,572761,2022,0.413,16.6,23.7,41.4,2,B
Perez, Roberto,547379,2021,0.413,18.7,34.9,41.6,4,B
Olt, Mike,592609,2015,0.413,22,37.6,42.8,4,B
Choo, Shin-Soo,425783,2015,0.413,22.9,26.7,41.9,3,B
Olson, Matt,621566,2021,0.413,23.7,23,47,2,B
Ohtani, Shohei,660271,2020,0.413,23.9,32.3,44.8,4,B
Mauer, Joe,408045,2018,0.39,19.3,15.1,35.3,5,D
Voit III, Luke,572228,2017,0.413,27.4,28.5,51.9,7,B
Adames, Willy,642715,2021,0.413,27.5,32.6,48.9,8,B
Ozuna, Marcell,542303,2018,0.413,27.8,24.3,48.5,6,B
Bellinger, Cody,641355,2020,0.413,27.9,23.3,47.6,6,B
Bour, Justin,571506,2016,0.413,28.6,24.8,42.9,11,B
Marmolejos, Jose,592530,2020,0.413,29.4,33,44.4,12,B
Blackmon, Charlie,453568,2019,0.413,30.5,19.5,49.9,9,D
Seager, Corey,608369,2022,0.413,30.5,26.5,54.5,11,B
Hiura, Keston,669374,2021,0.413,31.2,47,52.1,12,B
Joseph, Tommy,571830,2016,0.413,33.7,23.1,50.7,14,C
Naquin, Tyler,571980,2021,0.413,37.9,23.7,56.3,14,C
Gordon, Nick,624503,2022,0.413,39.2,27.8,59.4,15,C
Zimmerman, Ryan,475582,2018,0.412,23.9,23,40.4,2,B
Shaw, Travis,543768,2020,0.412,24.7,29.1,47,8,B
Peralta, David,444482,2018,0.412,28.5,23.7,48,10,B
Sanchez, Gary,596142,2022,0.412,28.7,30.8,44,12,B
Smith, Dominic,642086,2017,0.412,29.6,29,48.8,12,B
Mancini III, Trey,641820,2021,0.412,30.8,29.6,47,12,B
Dickerson, Alex,543105,2021,0.412,30.9,28.3,50.3,11,B
Realmuto, J.T.,592663,2022,0.412,31,25.7,49,11,B
Walsh, Jared,665120,2021,0.412,31.6,26,49.3,11,B
Hicks, John,543308,2017,0.412,35.8,34,58.3,16,B
Joe, Connor,656582,2021,0.411,17.6,23.5,41.7,2,B
Seager, Corey,608369,2018,0.411,19,20.6,48.4,2,B
Ruf, Darin,573131,2020,0.411,21.4,26.4,41.5,3,B
Yelich, Christian,592885,2017,0.411,23.1,22.1,42.5,2,B
Larnach, Trevor,663616,2021,0.411,25.1,39,43.8,8,B
Martinez, Jose,500874,2019,0.411,26.6,23,43.3,6,B
Chirinos, Robinson,455139,2018,0.411,26.6,33.4,44.4,8,B
Goodrum, Niko,592348,2021,0.411,28.5,37,48.5,12,B
Cain, Lorenzo,456715,2015,0.411,32.6,19,49.4,13,D
Kemp, Matt,461314,2015,0.411,34.8,26.3,50.9,15,C
Luplow, Jordan,656669,2019,0.41,17.7,26.6,44.7,3,B
Refsnyder, Rob,608701,2021,0.41,18.5,26.9,40.1,3,B
Granderson, Curtis,434158,2018,0.41,21.6,26.7,39.2,3,B
Chapman, Matt,656305,2017,0.41,21.7,30.2,42.9,4,B
Pearce, Steve,456665,2016,0.41,23.9,24.5,45,2,B
Bryant, Kris,592178,2017,0.41,24.3,24.1,45.4,6,B
Mauer, Joe,408045,2017,0.389,19.1,12.8,36.6,5,D
Bohm, Alec,664761,2020,0.41,25,25.2,47.5,7,B
O'Neill, Tyler,641933,2022,0.41,25.9,30.9,46.3,8,B
Ozuna, Marcell,542303,2021,0.41,26,27.2,48.5,7,B
Story, Trevor,596115,2020,0.41,28.2,25.7,45.8,11,B
Abreu, Jose,547989,2022,0.41,29.8,23.2,47.3,10,B
Correa, Carlos,621043,2015,0.41,31.4,20.4,44.8,10,B
Marsh, Brandon,669016,2022,0.41,31.8,29.1,47.9,12,B
Contreras, Willson,575929,2022,0.41,31.8,30.9,50.6,12,B
Renfroe, Hunter,592669,2017,0.41,31.9,33.1,48.1,12,B
Contreras, William,661388,2021,0.41,31.9,36.4,51.3,12,B
McCann, James,543510,2017,0.41,32.4,24,50.3,14,C
Castellanos, Nick,592206,2015,0.41,32.5,29.7,49.7,16,B
Garcia, Adolis,666969,2021,0.41,35.7,34.2,54.1,16,B
Garcia, Adonis,611177,2015,0.41,36.3,22.2,54.1,14,C
Carpenter, Matt,572761,2017,0.409,14.2,19.5,34.6,1,E
Fairchild, Stuart,656413,2022,0.409,18,35.8,48.2,4,B
Sisco, Chance,642082,2020,0.409,21.2,37.2,43.7,4,B
Encarnacion, Edwin,429665,2015,0.409,23.2,23.1,43.1,2,B
Holliday, Matt,407812,2017,0.409,25.7,28.9,44.4,7,B
Taylor, Michael A.,572191,2016,0.409,27.7,33.6,49.2,8,B
Machado, Manny,592518,2017,0.409,29.6,21.9,49,10,B
Sanchez, Gary,596142,2018,0.409,29.9,29.2,43.9,12,B
Gomes, Yan,543228,2021,0.409,32.7,20.6,50.9,14,C
Contreras, Willson,575929,2016,0.409,32.9,31,47.7,16,B
Marte, Starling,516782,2019,0.409,33.5,24.9,53.7,15,C
Garcia, Avisail,541645,2016,0.409,37.6,33,54.7,16,B
Phillips, Brett,621433,2021,0.408,17,35.6,42.6,4,B
Bautista, Jose,430832,2015,0.408,19.6,20.4,39.3,2,B
Smoak, Justin,475253,2019,0.408,19.7,23.9,39.7,2,B
Jansen, Danny,643376,2022,0.408,21,21.8,45.3,2,B
Perez, Roberto,547379,2019,0.408,21.4,30,39.8,4,B
Hoskins, Rhys,656555,2022,0.408,23.2,25.7,41.9,3,B
Castillo, Welington,456078,2018,0.408,24.9,25.2,42.3,7,B
Ramirez, Hanley,434670,2017,0.408,28.1,25.6,48,11,B
Machado, Manny,592518,2018,0.408,28.5,22.2,48.9,10,B
Burdick, Peyton,680814,2022,0.408,29.9,33.6,52.6,12,B
Tellez, Rowdy,642133,2020,0.408,34.2,23.4,50.3,14,C
Abreu, Jose,547989,2015,0.408,34.7,24.9,48.7,15,C
Bichette, Bo,666182,2022,0.408,35.2,23,55.9,14,C
Dahl, David,621311,2018,0.408,36.1,30.4,55.6,16,B
Nunez, Renato,600524,2020,0.408,39.8,30.1,52.1,16,B
Vogelbach, Daniel,596129,2019,0.407,19.6,26.9,34,3,B
Vogelbach, Daniel,596129,2022,0.407,20.5,20.4,32.2,2,B
Smith, Seth,452234,2016,0.407,21.8,22.2,39.7,2,B
Altherr, Aaron,571437,2018,0.407,22.7,32.8,44.8,4,B
Walker, Christian,572233,2022,0.407,23.1,24.6,44.7,3,B
McMahon, Ryan,641857,2022,0.407,25.4,28.2,45.2,7,B
Ward, Taylor,621493,2021,0.407,25.5,25.1,47,7,B
Bryant, Kris,592178,2021,0.407,26.7,28,48.7,7,B
Santana, Domingo,570267,2018,0.407,28.4,36.1,47.2,12,B
Williamson, Mac,607776,2016,0.407,28.8,36.7,47.5,12,B
Murphy, Sean,669221,2021,0.407,29.4,27.8,47.6,11,B
Rendon, Anthony,543685,2016,0.387,21.1,16.9,42.7,9,D
Kang, Jung Ho,628356,2019,0.407,30.2,35.9,48.4,12,B
Alonso, Pete,624413,2020,0.407,30.5,30.4,46.1,12,B
Piscotty, Stephen,572039,2018,0.407,34.3,25.5,53.3,15,C
Trumbo, Mark,444432,2015,0.407,36.1,30.9,51.5,16,B
Anderson, Tim,641313,2021,0.407,36.9,25.9,57.8,15,C
Alfaro, Jorge,595751,2021,0.407,43.2,33.2,59.1,16,B
Fletcher, David,664058,2020,0.317,26,8.6,37.2,1,E
Fowler, Dexter,451594,2017,0.406,20.6,22.3,43.2,2,B
Posey III, Buster,457763,2021,0.406,22.1,23.9,44.6,2,B
Goodwin, Brian,571718,2018,0.406,22.3,27.6,38.3,3,B
Bell, Josh,605137,2021,0.406,23.8,24.1,46.7,2,B
Bogaerts, Xander,593428,2018,0.406,26.7,21.1,43.2,6,B
Greene, Riley,682985,2022,0.406,27.6,25.6,45.3,7,B
Arenado, Nolan,571448,2017,0.406,28.1,23.3,48.2,10,B
Gardner, Brett,458731,2016,0.318,22.7,15,37.3,9,D
Dalbec, Bobby,666915,2022,0.406,29.1,35,46.5,12,B
Anderson, Brian,605119,2020,0.406,29.6,34.4,49.1,12,B
Cron, C.J.,543068,2022,0.406,33.2,24.3,47.7,14,C
Nunez, Renato,600524,2019,0.406,34.4,27.4,49.5,15,C
Vogt, Stephen,519390,2019,0.406,36.1,26.8,50.8,15,C
Byrd, Marlon,407781,2015,0.406,41.9,31.2,60.2,16,B
Baez, Javier,595879,2017,0.406,42.9,36.2,56.5,16,B
Nimmo, Brandon,607043,2018,0.405,16.2,26.5,39.4,3,B
Casali, Curt,592200,2015,0.405,20.4,32.8,46.3,4,B
Grandal, Yasmani,518735,2019,0.405,21.6,25.5,38.5,3,B
Zimmer, Bradley,605548,2017,0.405,22.2,31.2,47.2,4,B
Reynolds, Mark,448602,2017,0.405,22.6,34.2,44.6,4,B
Velazquez, Nelson,676369,2022,0.405,23.6,36.2,47.4,4,B
Upton, Justin,457708,2019,0.405,23.7,32.6,43.2,4,B
Smith, Seth,452234,2017,0.405,25,20.6,40.9,6,B
Kipnis, Jason,543401,2016,0.405,25.8,19.6,43.3,5,D
McMahon, Ryan,641857,2020,0.405,27.2,31.4,47.3,8,B
Urshela, Gio,570482,2020,0.405,27.7,20.3,48.2,6,B
Crawford, Brandon,543063,2021,0.405,27.9,29.3,51.7,8,B
Renfroe, Hunter,592669,2018,0.405,29.6,30.5,46.8,12,B
Ethier, Andre,444843,2015,0.405,29.9,19.9,47.9,9,D
O'Hearn, Ryan,656811,2022,0.405,30.4,24.1,49.4,10,B
Taveras, Leody,665750,2020,0.405,30.7,29.8,46.1,12,B
Engel, Adam,641553,2021,0.405,31.6,27.4,51.1,11,B
Johnson, Chris,453400,2015,0.405,33.6,32.4,49.7,16,B
Garlick, Kyle,664247,2022,0.405,33.6,35.2,48.7,16,B
Grichuk, Randal,545341,2020,0.405,33.9,23.1,51.7,14,C
Jimenez, Eloy,650391,2021,0.405,35.4,33.8,52.6,16,B
Naquin, Tyler,571980,2019,0.405,35.9,25.1,54.9,15,C
Urshela, Gio,570482,2019,0.405,40.2,22.2,56.5,14,C
Perez, Salvador,521692,2022,0.405,43.2,31.8,57.4,16,B
Hicks, Aaron,543305,2018,0.404,18.2,23.1,40,2,B
Joyce, Matt,459964,2017,0.404,19,24.9,42.3,3,B
Murphy, Sean,669221,2020,0.404,19.7,24.9,41.3,3,B
Moncada, Yoan,660162,2018,0.404,20.4,31,41.2,4,B
Suarez, Eugenio,553993,2017,0.404,21.5,24.4,42.2,2,B
Duggar, Steven,621453,2021,0.404,23,27.5,41.9,3,B
Realmuto, J.T.,592663,2018,0.404,25.9,22.5,47.1,6,B
Tellez, Rowdy,642133,2022,0.404,27,23.8,43.5,6,B
Davis, Khris,501981,2019,0.404,27.3,34.9,51.8,8,B
Murphy, Tom,608596,2019,0.404,28.2,30.7,44.9,12,B
Pederson, Joc,592626,2020,0.404,28.3,30.9,47.1,12,B
Bryant, Kris,592178,2018,0.404,29.2,27.5,48.7,11,B
Beckham, Tim,542921,2019,0.404,29.4,30.5,46.3,12,B
Meneses, Joey,608841,2022,0.404,30.4,23.3,48.4,10,B
